Sentence_A,Sentence_B,origin,frequency,freq_cat,pair_id,rating_anticonic_causal,rating_iconic_causal,rating_anticonic_temporal,rating_iconic_temporal,human_preferred_connective,human_preferred_connective_desc,human_preferred_connective_unrel,tested_relation,tested_order,relation_human,order_human,condition_human,tested_connective,additional_dimension
Harry wrote a letter.,Harry's dad was a journalist.,origin,13,2_uncommon,506,2.533333333333333,1.2666666666666666,2.2,1.1333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Harry wrote a letter.,Harry's dad was a journalist.,origin,9,2_uncommon,506,2.533333333333333,1.2666666666666666,2.2,1.1333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Harry wrote a letter.,Harry's dad was a journalist.,origin,6,2_uncommon,506,2.533333333333333,1.2666666666666666,2.2,1.1333333333333333,because,anticonic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Harry's dad was a journalist.,Harry wrote a letter.,origin,12,2_uncommon,506,1.5333333333333334,3.066666666666667,1.6,3.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Harry's dad was a journalist.,Harry wrote a letter.,origin,23,2_uncommon,506,1.5333333333333334,3.066666666666667,1.6,3.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Harry's dad was a journalist.,Harry wrote a letter.,origin,42,2_uncommon,506,1.5333333333333334,3.066666666666667,1.6,3.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Harry's dad was a journalist.,Harry wrote a letter.,origin,11,2_uncommon,506,1.5333333333333334,3.066666666666667,1.6,3.066666666666667,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
The sea sparkled under the midday sun.,The seagull flew in the sky.,origin,0,1_rare,507,1.4,3.466666666666667,4.466666666666667,5.8,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The sea sparkled under the midday sun.,The seagull flew in the sky.,origin,0,1_rare,507,1.4,3.466666666666667,4.466666666666667,5.8,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The sea sparkled under the midday sun.,The seagull flew in the sky.,origin,0,1_rare,507,1.4,3.466666666666667,4.466666666666667,5.8,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The sea sparkled under the midday sun.,The seagull flew in the sky.,origin,1,1_rare,507,1.4,3.466666666666667,4.466666666666667,5.8,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The seagull flew in the sky.,The sea sparkled under the midday sun.,origin,0,1_rare,507,2.8666666666666667,1.6666666666666667,5.066666666666666,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The seagull flew in the sky.,The sea sparkled under the midday sun.,origin,0,1_rare,507,2.8666666666666667,1.6666666666666667,5.066666666666666,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The seagull flew in the sky.,The sea sparkled under the midday sun.,origin,0,1_rare,507,2.8666666666666667,1.6666666666666667,5.066666666666666,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The seagull flew in the sky.,The sea sparkled under the midday sun.,origin,0,1_rare,507,2.8666666666666667,1.6666666666666667,5.066666666666666,5.666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Kevin recounted his adventures in France.,Kevin went to the college.,origin,24,2_uncommon,508,3.066666666666667,1.8,5.066666666666666,4.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Kevin recounted his adventures in France.,Kevin went to the college.,origin,8,2_uncommon,508,3.066666666666667,1.8,5.066666666666666,4.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Kevin recounted his adventures in France.,Kevin went to the college.,origin,10,2_uncommon,508,3.066666666666667,1.8,5.066666666666666,4.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Kevin recounted his adventures in France.,Kevin went to the college.,origin,27,2_uncommon,508,3.066666666666667,1.8,5.066666666666666,4.466666666666667,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Kevin went to the college.,Kevin recounted his adventures in France.,origin,24,2_uncommon,508,2.1333333333333333,2.6666666666666665,4.4,3.6666666666666665,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Kevin went to the college.,Kevin recounted his adventures in France.,origin,11,2_uncommon,508,2.1333333333333333,2.6666666666666665,4.4,3.6666666666666665,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Kevin went to the college.,Kevin recounted his adventures in France.,origin,20,2_uncommon,508,2.1333333333333333,2.6666666666666665,4.4,3.6666666666666665,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Kevin went to the college.,Kevin recounted his adventures in France.,origin,14,2_uncommon,508,2.1333333333333333,2.6666666666666665,4.4,3.6666666666666665,after,anticonic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Kelly received a bouquet of fresh flowers.,New flowers grew from these seeds.,origin,48,2_uncommon,509,3.1333333333333333,4.066666666666666,4.0,4.266666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Kelly received a bouquet of fresh flowers.,New flowers grew from these seeds.,origin,83,3_common,509,3.1333333333333333,4.066666666666666,4.0,4.266666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Kelly received a bouquet of fresh flowers.,New flowers grew from these seeds.,origin,133,3_common,509,3.1333333333333333,4.066666666666666,4.0,4.266666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Kelly received a bouquet of fresh flowers.,New flowers grew from these seeds.,origin,57,3_common,509,3.1333333333333333,4.066666666666666,4.0,4.266666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
New flowers grew from these seeds.,Kelly received a bouquet of fresh flowers.,origin,215,3_common,509,2.2,5.266666666666667,3.066666666666667,4.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
New flowers grew from these seeds.,Kelly received a bouquet of fresh flowers.,origin,100,3_common,509,2.2,5.266666666666667,3.066666666666667,4.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
New flowers grew from these seeds.,Kelly received a bouquet of fresh flowers.,origin,180,3_common,509,2.2,5.266666666666667,3.066666666666667,4.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
New flowers grew from these seeds.,Kelly received a bouquet of fresh flowers.,origin,86,3_common,509,2.2,5.266666666666667,3.066666666666667,4.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Lucia worked all day.,Mario was tired.,origin,26,2_uncommon,510,6.333333333333333,1.8,2.533333333333333,1.933333333333333,because,anticonic_caus,because,no_rel,none,Causal,"B,A","Causal-B,A",after,none
Lucia worked all day.,Mario was tired.,origin,97,3_common,510,6.333333333333333,1.8,2.533333333333333,1.933333333333333,because,anticonic_caus,because,no_rel,none,Causal,"B,A","Causal-B,A",because,none
Lucia worked all day.,Mario was tired.,origin,108,3_common,510,6.333333333333333,1.8,2.533333333333333,1.933333333333333,because,anticonic_caus,because,no_rel,none,Causal,"B,A","Causal-B,A",so,none
Lucia worked all day.,Mario was tired.,origin,21,2_uncommon,510,6.333333333333333,1.8,2.533333333333333,1.933333333333333,because,anticonic_caus,because,no_rel,none,Causal,"B,A","Causal-B,A",then,none
Mario was tired.,Lucia worked all day.,origin,190,3_common,510,1.6666666666666667,5.533333333333333,2.1333333333333333,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Mario was tired.,Lucia worked all day.,origin,89,3_common,510,1.6666666666666667,5.533333333333333,2.1333333333333333,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Mario was tired.,Lucia worked all day.,origin,59,3_common,510,1.6666666666666667,5.533333333333333,2.1333333333333333,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Mario was tired.,Lucia worked all day.,origin,14,2_uncommon,510,1.6666666666666667,5.533333333333333,2.1333333333333333,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
Mark's car is red.,The driver turned on the car lights.,origin,19,2_uncommon,511,1.6666666666666667,1.8666666666666667,1.8666666666666667,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,after,none
Mark's car is red.,The driver turned on the car lights.,origin,12,2_uncommon,511,1.6666666666666667,1.8666666666666667,1.8666666666666667,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,because,none
Mark's car is red.,The driver turned on the car lights.,origin,28,2_uncommon,511,1.6666666666666667,1.8666666666666667,1.8666666666666667,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,so,none
Mark's car is red.,The driver turned on the car lights.,origin,76,3_common,511,1.6666666666666667,1.8666666666666667,1.8666666666666667,1.8,so,iconic_caus,other,no_rel,none,no_rel,none,Unrelated,then,none
The driver turned on the car lights.,Mark's car is red.,origin,14,2_uncommon,511,1.2666666666666666,1.5333333333333334,1.5333333333333334,1.7333333333333334,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The driver turned on the car lights.,Mark's car is red.,origin,11,2_uncommon,511,1.2666666666666666,1.5333333333333334,1.5333333333333334,1.7333333333333334,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The driver turned on the car lights.,Mark's car is red.,origin,17,2_uncommon,511,1.2666666666666666,1.5333333333333334,1.5333333333333334,1.7333333333333334,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The driver turned on the car lights.,Mark's car is red.,origin,11,2_uncommon,511,1.2666666666666666,1.5333333333333334,1.5333333333333334,1.7333333333333334,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
A new flower grew in the garden.,The florist closed up the store.,origin,0,1_rare,512,1.8,2.1333333333333333,1.7333333333333334,2.466666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
A new flower grew in the garden.,The florist closed up the store.,origin,0,1_rare,512,1.8,2.1333333333333333,1.7333333333333334,2.466666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
A new flower grew in the garden.,The florist closed up the store.,origin,0,1_rare,512,1.8,2.1333333333333333,1.7333333333333334,2.466666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
A new flower grew in the garden.,The florist closed up the store.,origin,0,1_rare,512,1.8,2.1333333333333333,1.7333333333333334,2.466666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The florist closed up the store.,A new flower grew in the garden.,origin,0,1_rare,512,2.8,1.2666666666666666,2.4,2.8666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The florist closed up the store.,A new flower grew in the garden.,origin,0,1_rare,512,2.8,1.2666666666666666,2.4,2.8666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The florist closed up the store.,A new flower grew in the garden.,origin,0,1_rare,512,2.8,1.2666666666666666,2.4,2.8666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The florist closed up the store.,A new flower grew in the garden.,origin,0,1_rare,512,2.8,1.2666666666666666,2.4,2.8666666666666667,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The boy noticed that he was out of toilet paper.,The boy read the book.,origin,361,3_common,513,1.4,2.4,2.8,2.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The boy noticed that he was out of toilet paper.,The boy read the book.,origin,160,3_common,513,1.4,2.4,2.8,2.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The boy noticed that he was out of toilet paper.,The boy read the book.,origin,111,3_common,513,1.4,2.4,2.8,2.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The boy noticed that he was out of toilet paper.,The boy read the book.,origin,66,3_common,513,1.4,2.4,2.8,2.933333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The boy read the book.,The boy noticed that he was out of toilet paper.,origin,102,3_common,513,1.7333333333333334,1.3333333333333333,2.466666666666667,3.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The boy read the book.,The boy noticed that he was out of toilet paper.,origin,81,3_common,513,1.7333333333333334,1.3333333333333333,2.466666666666667,3.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The boy read the book.,The boy noticed that he was out of toilet paper.,origin,217,3_common,513,1.7333333333333334,1.3333333333333333,2.466666666666667,3.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The boy read the book.,The boy noticed that he was out of toilet paper.,origin,261,3_common,513,1.7333333333333334,1.3333333333333333,2.466666666666667,3.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Alice missed her flight.,The train arrived on time at the station.,origin,178,3_common,514,1.6,1.4,2.933333333333333,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
Alice missed her flight.,The train arrived on time at the station.,origin,95,3_common,514,1.6,1.4,2.933333333333333,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
Alice missed her flight.,The train arrived on time at the station.,origin,91,3_common,514,1.6,1.4,2.933333333333333,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
Alice missed her flight.,The train arrived on time at the station.,origin,38,2_uncommon,514,1.6,1.4,2.933333333333333,5.2,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
The train arrived on time at the station.,Alice missed her flight.,origin,196,3_common,514,1.4,2.466666666666667,3.933333333333333,4.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,after,none
The train arrived on time at the station.,Alice missed her flight.,origin,53,2_uncommon,514,1.4,2.466666666666667,3.933333333333333,4.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,because,none
The train arrived on time at the station.,Alice missed her flight.,origin,339,3_common,514,1.4,2.466666666666667,3.933333333333333,4.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,so,none
The train arrived on time at the station.,Alice missed her flight.,origin,27,2_uncommon,514,1.4,2.466666666666667,3.933333333333333,4.333333333333333,then,iconic_temp,other,no_rel,none,no_rel,none,Unrelated,then,none
Mary bought a packet of flower seeds.,The gardener planted a seed.,origin,12,2_uncommon,515,3.2,7.4,4.066666666666666,6.733333333333333,so,iconic_caus,so,no_rel,none,Causal,"A,B","Causal-A,B",after,none
Mary bought a packet of flower seeds.,The gardener planted a seed.,origin,17,2_uncommon,515,3.2,7.4,4.066666666666666,6.733333333333333,so,iconic_caus,so,no_rel,none,Causal,"A,B","Causal-A,B",because,none
Mary bought a packet of flower seeds.,The gardener planted a seed.,origin,56,2_uncommon,515,3.2,7.4,4.066666666666666,6.733333333333333,so,iconic_caus,so,no_rel,none,Causal,"A,B","Causal-A,B",so,none
Mary bought a packet of flower seeds.,The gardener planted a seed.,origin,46,2_uncommon,515,3.2,7.4,4.066666666666666,6.733333333333333,so,iconic_caus,so,no_rel,none,Causal,"A,B","Causal-A,B",then,none
The gardener planted a seed.,Mary bought a packet of flower seeds.,origin,35,2_uncommon,515,6.733333333333333,2.533333333333333,7.133333333333334,2.2666666666666666,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",after,none
The gardener planted a seed.,Mary bought a packet of flower seeds.,origin,11,2_uncommon,515,6.733333333333333,2.533333333333333,7.133333333333334,2.2666666666666666,after,anticonic_temp,after,no_rel,none,Temporal,"B,A","Temporal-B,A",because,none
